id,book,unit_index,lesson_no,unit_title,lesson_title_en,audio_url,lrc_url,audio_85_url,lrc_85_url,video_collection_embed,video_collection_watch,video_lesson_embed,video_lesson_watch,video_note
203,NCE3,35,35,35.Justice was Done,Justice was Done,https://nce.mleo.site/NCE3/35.Justice%20was%20Done.mp3,https://nce.mleo.site/NCE3/35.Justice%20was%20Done.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_35.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_35.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV12T4y1Y7fU&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV12T4y1Y7fU,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
204,NCE3,36,36,36.A Chance in a Million,A Chance in a Million,https://nce.mleo.site/NCE3/36.A%20Chance%20in%20a%20Million.mp3,https://nce.mleo.site/NCE3/36.A%20Chance%20in%20a%20Million.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_36.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_36.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1e5411d7eN&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1e5411d7eN,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
205,NCE3,37,37,37.The Westhaven Express,The Westhaven Express,https://nce.mleo.site/NCE3/37.The%20Westhaven%20Express.mp3,https://nce.mleo.site/NCE3/37.The%20Westhaven%20Express.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_37.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_37.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1uB4y1y7Vp&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1uB4y1y7Vp,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
206,NCE3,38,38,38.The First Calendar,The First Calendar,https://nce.mleo.site/NCE3/38.The%20First%20Calendar.mp3,https://nce.mleo.site/NCE3/38.The%20First%20Calendar.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_38.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_38.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1uu41167P9&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1uu41167P9,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
207,NCE3,39,39,39.Nothing to Worry About,Nothing to Worry About,https://nce.mleo.site/NCE3/39.Nothing%20to%20Worry%20About.mp3,https://nce.mleo.site/NCE3/39.Nothing%20to%20Worry%20About.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_39.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_39.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Ya41177MZ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Ya41177MZ,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
208,NCE3,40,40,40.Who's Who,Who's Who,https://nce.mleo.site/NCE3/40.Who%27s%20Who.mp3,https://nce.mleo.site/NCE3/40.Who%27s%20Who.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_40.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_40.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1m54y1Z7Lf&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1m54y1Z7Lf,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
209,NCE3,41,41,41.Illusions of Pastoral Peace,Illusions of Pastoral Peace,https://nce.mleo.site/NCE3/41.Illusions%20of%20Pastoral%20Peace.mp3,https://nce.mleo.site/NCE3/41.Illusions%20of%20Pastoral%20Peace.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_41.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_41.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1QS4y1B7Q1&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1QS4y1B7Q1,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
210,NCE3,42,42,42.Modern Cavemen,Modern Cavemen,https://nce.mleo.site/NCE3/42.Modern%20Cavemen.mp3,https://nce.mleo.site/NCE3/42.Modern%20Cavemen.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_42.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_42.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1uZ4y1h7uX&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1uZ4y1h7uX,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
211,NCE3,43,43,43.Fully Insured,Fully Insured,https://nce.mleo.site/NCE3/43.Fully%20Insured.mp3,https://nce.mleo.site/NCE3/43.Fully%20Insured.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_43.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_43.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1n94y1U7Go&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1n94y1U7Go,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
212,NCE3,44,44,44.Speed and Comfort,Speed and Comfort,https://nce.mleo.site/NCE3/44.Speed%20and%20Comfort.mp3,https://nce.mleo.site/NCE3/44.Speed%20and%20Comfort.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_44.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_44.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1W34y177aB&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1W34y177aB,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
213,NCE3,45,45,45.The Power of the Press,The Power of the Press,https://nce.mleo.site/NCE3/45.The%20Power%20of%20the%20Press.mp3,https://nce.mleo.site/NCE3/45.The%20Power%20of%20the%20Press.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_45.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_45.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV12S4y1v7mZ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV12S4y1v7mZ,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
214,NCE3,46,46,46.Do It Yourself,Do It Yourself,https://nce.mleo.site/NCE3/46.Do%20It%20Yourself.mp3,https://nce.mleo.site/NCE3/46.Do%20It%20Yourself.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_46.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_46.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1434y1p7xM&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1434y1p7xM,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
215,NCE3,47,47,47.Too High a Price,Too High a Price,https://nce.mleo.site/NCE3/47.Too%20High%20a%20Price.mp3,https://nce.mleo.site/NCE3/47.Too%20High%20a%20Price.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_47.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_47.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1KG411W7xP&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1KG411W7xP,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
216,NCE3,48,48,48.The Silent Village,The Silent Village,https://nce.mleo.site/NCE3/48.The%20Silent%20Village.mp3,https://nce.mleo.site/NCE3/48.The%20Silent%20Village.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_48.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_48.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1vG411W7mi&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1vG411W7mi,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
217,NCE3,49,49,49.The Ideal Servant,The Ideal Servant,https://nce.mleo.site/NCE3/49.The%20Ideal%20Servant.mp3,https://nce.mleo.site/NCE3/49.The%20Ideal%20Servant.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_49.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_49.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1jU4y1D7RB&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1jU4y1D7RB,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
218,NCE3,50,50,50.New Year Resolutions,New Year Resolutions,https://nce.mleo.site/NCE3/50.New%20Year%20Resolutions.mp3,https://nce.mleo.site/NCE3/50.New%20Year%20Resolutions.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_50.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_50.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1vU4y1q7H9&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1vU4y1q7H9,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
219,NCE3,51,51,51.Predicting the Future,Predicting the Future,https://nce.mleo.site/NCE3/51.Predicting%20the%20Future.mp3,https://nce.mleo.site/NCE3/51.Predicting%20the%20Future.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_51.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_51.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Q34y1J7PE&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Q34y1J7PE,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
220,NCE3,52,52,52.Mud is Mud,Mud is Mud,https://nce.mleo.site/NCE3/52.Mud%20is%20Mud.mp3,https://nce.mleo.site/NCE3/52.Mud%20is%20Mud.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_52.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_52.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV12W4y117mQ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV12W4y117mQ,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
221,NCE3,53,53,53.In the Public Interest,In the Public Interest,https://nce.mleo.site/NCE3/53.In%20the%20Public%20Interest.mp3,https://nce.mleo.site/NCE3/53.In%20the%20Public%20Interest.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_53.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_53.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1SY4y1c7UB&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1SY4y1c7UB,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
222,NCE3,54,54,54.Instinct or Cleverness,Instinct or Cleverness,https://nce.mleo.site/NCE3/54.Instinct%20or%20Cleverness.mp3,https://nce.mleo.site/NCE3/54.Instinct%20or%20Cleverness.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_54.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_54.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1cg411C7B2&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1cg411C7B2,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
223,NCE3,55,55,55.From the Earth Greetings,From the Earth Greetings,https://nce.mleo.site/NCE3/55.From%20the%20Earth%20Greetings.mp3,https://nce.mleo.site/NCE3/55.From%20the%20Earth%20Greetings.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_55.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_55.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1cB4y1L78j&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1cB4y1L78j,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
224,NCE3,56,56,"56.Our Neighbour, the River","Our Neighbour, the River",https://nce.mleo.site/NCE3/56.Our%20Neighbour%2C%20the%20River.mp3,https://nce.mleo.site/NCE3/56.Our%20Neighbour%2C%20the%20River.lrc,,,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1me4y1o71m&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1me4y1o71m,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
225,NCE3,57,57,57.Back in the Old Country,Back in the Old Country,https://nce.mleo.site/NCE3/57.Back%20in%20the%20Old%20Country.mp3,https://nce.mleo.site/NCE3/57.Back%20in%20the%20Old%20Country.lrc,,,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Yd4y1G7z8&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Yd4y1G7z8,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
226,NCE3,58,58,58.A Spot of Bother,A Spot of Bother,https://nce.mleo.site/NCE3/58.A%20Spot%20of%20Bother.mp3,https://nce.mleo.site/NCE3/58.A%20Spot%20of%20Bother.lrc,,,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1gt4y1J7DK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1gt4y1J7DK,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
227,NCE3,59,59,59.Collecting,Collecting,https://nce.mleo.site/NCE3/59.Collecting.mp3,https://nce.mleo.site/NCE3/59.Collecting.lrc,,,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1TP4y1Z7AP&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1TP4y1Z7AP,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
228,NCE3,60,60,60.Too Early and Too Late,Too Early and Too Late,https://nce.mleo.site/NCE3/60.Too%20Early%20and%20Too%20Late.mp3,https://nce.mleo.site/NCE3/60.Too%20Early%20and%20Too%20Late.lrc,,,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Gd4y137MG&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Gd4y137MG,"官方合集仅更新至L47, 此课仅有第三方切片; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段"
229,NCE4,1,01,01.Finding Fossil Man,Finding Fossil Man,https://nce.mleo.site/NCE4/01.Finding%20Fossil%20Man.mp3,https://nce.mleo.site/NCE4/01.Finding%20Fossil%20Man.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_01.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_01.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
230,NCE4,2,02,02.Spare That Spider,Spare That Spider,https://nce.mleo.site/NCE4/02.Spare%20That%20Spider.mp3,https://nce.mleo.site/NCE4/02.Spare%20That%20Spider.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_02.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_02.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
231,NCE4,3,03,03.Matterhorn Man,Matterhorn Man,https://nce.mleo.site/NCE4/03.Matterhorn%20Man.mp3,https://nce.mleo.site/NCE4/03.Matterhorn%20Man.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_03.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_03.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
232,NCE4,4,04,04.Seeing Hands,Seeing Hands,https://nce.mleo.site/NCE4/04.Seeing%20Hands.mp3,https://nce.mleo.site/NCE4/04.Seeing%20Hands.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_04.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_04.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
233,NCE4,5,05,05.Youth,Youth,https://nce.mleo.site/NCE4/05.Youth.mp3,https://nce.mleo.site/NCE4/05.Youth.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_05.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_05.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
234,NCE4,6,06,06.The Sporting Spirit,The Sporting Spirit,https://nce.mleo.site/NCE4/06.The%20Sporting%20Spirit.mp3,https://nce.mleo.site/NCE4/06.The%20Sporting%20Spirit.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_06.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_06.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
235,NCE4,7,07,07.Bats,Bats,https://nce.mleo.site/NCE4/07.Bats.mp3,https://nce.mleo.site/NCE4/07.Bats.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_07.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_07.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
236,NCE4,8,08,08.Trading Standards,Trading Standards,https://nce.mleo.site/NCE4/08.Trading%20Standards.mp3,https://nce.mleo.site/NCE4/08.Trading%20Standards.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_08.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_08.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
237,NCE4,9,09,09.Royal Espionage,Royal Espionage,https://nce.mleo.site/NCE4/09.Royal%20Espionage.mp3,https://nce.mleo.site/NCE4/09.Royal%20Espionage.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_09.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_09.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
238,NCE4,10,10,10.Silicon Valley,Silicon Valley,https://nce.mleo.site/NCE4/10.Silicon%20Valley.mp3,https://nce.mleo.site/NCE4/10.Silicon%20Valley.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_10.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_10.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
239,NCE4,11,11,11.How to Grow Old,How to Grow Old,https://nce.mleo.site/NCE4/11.How%20to%20Grow%20Old.mp3,https://nce.mleo.site/NCE4/11.How%20to%20Grow%20Old.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_11.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_11.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
240,NCE4,12,12,12.Banks and Their Customers,Banks and Their Customers,https://nce.mleo.site/NCE4/12.Banks%20and%20Their%20Customers.mp3,https://nce.mleo.site/NCE4/12.Banks%20and%20Their%20Customers.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_12.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_12.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
241,NCE4,13,13,13.The Search for Oil,The Search for Oil,https://nce.mleo.site/NCE4/13.The%20Search%20for%20Oil.mp3,https://nce.mleo.site/NCE4/13.The%20Search%20for%20Oil.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_13.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_13.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
242,NCE4,14,14,14.The Butterfly Effect,The Butterfly Effect,https://nce.mleo.site/NCE4/14.The%20Butterfly%20Effect.mp3,https://nce.mleo.site/NCE4/14.The%20Butterfly%20Effect.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_14.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_14.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
243,NCE4,15,15,15.Secrecy in Industry,Secrecy in Industry,https://nce.mleo.site/NCE4/15.Secrecy%20in%20Industry.mp3,https://nce.mleo.site/NCE4/15.Secrecy%20in%20Industry.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_15.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_15.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
244,NCE4,16,16,16.The Modern City,The Modern City,https://nce.mleo.site/NCE4/16.The%20Modern%20City.mp3,https://nce.mleo.site/NCE4/16.The%20Modern%20City.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_16.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_16.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
245,NCE4,17,17,17.A Man-made Disease,A Man-made Disease,https://nce.mleo.site/NCE4/17.A%20Man-made%20Disease.mp3,https://nce.mleo.site/NCE4/17.A%20Man-made%20Disease.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_17.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_17.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
246,NCE4,18,18,18.Porpoises,Porpoises,https://nce.mleo.site/NCE4/18.Porpoises.mp3,https://nce.mleo.site/NCE4/18.Porpoises.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_18.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_18.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
